State_Name,State_ab,County,City,Place,Type,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
Minnesota,MN,Crow Wing County,Pequot Lakes,Jenkins city,City,56472,218,11562911,73595,46.651092,-94.328181,76011.4858,69913,64962.0175799173+0i,146
Minnesota,MN,Scott County,Jordan,Jordan city,City,55352,952,8537683,58600,44.664627,-93.640244,141586.5472,119251,149591.16761865+0i,2159
Minnesota,MN,Kittson County,Karlstad,Karlstad city,City,56732,218,3897021,4802,48.577986,-96.516113,90518.53735,80539,99963.9903059795+0i,330
Minnesota,MN,Dodge County,Kasson,Kasson city,City,55944,507,7792946,0,44.033287,-92.748062,104201.6233,93440,103887.620651473+0i,2288
Minnesota,MN,Beltrami County,Kelliher,Kelliher city,City,56650,218,5702224,162873,47.948152,-94.437806,81918.81553,78190,84214.8676905198+0i,139
Minnesota,MN,Kittson County,Hallock,Kennedy city,City,56728,218,1041801,1153,48.643666,-96.910516,66597.98037,70008,30769.7890144869+0i,105
Minnesota,MN,Douglas County,Kensington,Kensington city,City,56343,320,937627,0,45.778287,-95.696926,81185.96563,75176,92944.9357865919+0i,138
Minnesota,MN,Goodhue County,Kenyon,Kenyon city,City,55946,507,5976617,30399,44.272551,-92.9864,85640.38673,77474,88287.2461676768+0i,730
Minnesota,MN,Pine County,Moose Lake,Kerrick city,City,55767,218,2575290,7361,46.339061,-92.585161,69370.35292,68017,63535.3980027104+0i,27
Minnesota,MN,Faribault County,Alden,Kiester city,City,56009,507,1120558,0,43.536589,-93.711238,94845.51035,72740,109036.259502134+0i,256
Minnesota,MN,Stearns County,Kimball,Kimball city,City,55353,320,3919914,0,45.314334,-94.300789,74684.56016,72152,74387.6985804785+0i,369
Minnesota,MN,Meeker County,Dassel,Kingston city,City,55325,320,1429555,2407,45.194689,-94.310394,75855.84214,76282,75167.1328599406+0i,49
Minnesota,MN,Houston County,La Crescent,La Crescent city,City,55947,507,7547173,1274788,43.829729,-91.302008,94843.06216,81128,100794.547889856+0i,2081
Minnesota,MN,Nicollet County,Lafayette,Lafayette city,City,56054,507,3257201,0,44.4471,-94.392688,89194.09877,76256,97027.5997639927+0i,210
Minnesota,MN,Kittson County,Lancaster,Lake Bronson city,City,56735,218,1452562,48057,48.732431,-96.664928,67185.04706,65641,71382.3803919378+0i,118
Minnesota,MN,Wabasha County,Lake City,Lake City city,City,55041,651,11572091,42768,44.445705,-92.280925,102239.8553,82354,111385.897509366+0i,1928
Minnesota,MN,Washington County,Lake Elmo,Lake Elmo city,City,55042,651,57238480,5437147,44.987819,-92.9095,191778.2707,209388,194460.458447293+0i,2894
Minnesota,MN,Hubbard County,Laporte,Lake George,CDP,56461,218,11605311,4284708,47.178478,-94.972199,108879.9159,88668,122828.908690644+0i,92
Minnesota,MN,Washington County,Lakeland,Lakeland city,City,55043,651,5369856,2221234,44.953174,-92.76663,138005.4257,118908,143082.107950511+0i,676
Minnesota,MN,Kandiyohi County,Cosmos,Lake Lillian city,City,56228,320,1172280,0,44.945868,-94.879995,64557.2333,71143,34233.5195090379+0i,112
Minnesota,MN,Washington County,Lakeland,Lake St. Croix Beach city,City,55043,651,1451919,1132567,44.924492,-92.766121,106218.489,95699,111098.438258597+0i,493
Minnesota,MN,Dakota County,Lakeville,Lakeville city,City,55044,952,93578276,4597185,44.680997,-93.243216,160849.6021,151013,165356.014892363+0i,19595
Minnesota,MN,Redwood County,Lamberton,Lamberton city,City,56152,507,1986357,0,44.230648,-95.267753,93849.82549,79852,107748.030898488+0i,339
Minnesota,MN,Washington County,Oakdale,Landfall city,City,55128,651,173306,40501,44.950029,-92.976955,44441.36967,43510,40360.55420689+0i,279
Minnesota,MN,Mower County,Brownsdale,Lansing,CDP,55918,507,2033542,0,43.747724,-92.965732,47654.15385,51963,42693.285151483+0i,67
Minnesota,MN,Itasca County,Grand Rapids,La Prairie city,City,55744,800,4285506,131161,47.230043,-93.491362,78251.94239,73613,77404.8598675438+0i,307
Minnesota,MN,Morrison County,Pierz,Lastrup city,City,56364,320,934566,32346,46.039845,-94.061769,70536.42414,69630,61521.1070707785+0i,73
Minnesota,MN,Le Sueur County,Le Center,Le Center city,City,56057,507,3769826,0,44.385829,-93.732402,89413.99346,81298,93399.3329190957+0i,968
Minnesota,MN,Clearwater County,Clearbrook,Leonard city,City,56634,218,1154477,856,47.649802,-95.264163,65152.0041,300000,54439.6933432514+0i,16
Minnesota,MN,Nobles County,Edgerton,Leota,CDP,56128,507,3545530,1558,43.826383,-96.024232,78472.4963,82098,78433.9333299802+0i,89
Minnesota,MN,McLeod County,Lester Prairie,Lester Prairie city,City,55354,320,2255687,4521,44.883322,-94.036998,109875.5136,89184,119807.957095184+0i,659
Minnesota,MN,Nicollet County,Le Sueur,Le Sueur city,City,56058,507,13658965,585622,44.468376,-93.902549,0,0,0+0i,0
Minnesota,MN,Winona County,Lewiston,Lewiston city,City,55952,507,2990981,0,43.983751,-91.867995,103854.6182,93740,107641.180168188+0i,589
Minnesota,MN,Anoka County,Blaine,Lexington city,City,55014,651,1785264,0,45.138153,-93.171375,102938.7274,82108,111477.375420374+0i,781
Minnesota,MN,Chisago County,Lindstrom,Lindstrom city,City,55045,651,9602594,172360,45.385816,-92.843674,125974.1908,103041,133685.128704889+0i,1893
Minnesota,MN,Nobles County,Adrian,Lismore city,City,56110,507,962578,0,43.748803,-95.948073,107828.7895,86995,120690.157850459+0i,94
Minnesota,MN,Ramsey County,Little Canada,Little Canada city,City,55117,651,10102876,1523772,45.023265,-93.083655,112024.931,91730,122576.114439618+0i,4479
Minnesota,MN,Koochiching County,Littlefork,Littlefork city,City,56653,218,3082557,0,48.396428,-93.55778,99291.76759,80397,113057.619416593+0i,284
Minnesota,MN,Pope County,Alexandria,Long Beach city,City,56308,320,3740788,308069,45.648894,-95.428461,118344.5543,104661,123632.159734468+0i,156
Minnesota,MN,Todd County,Long Prairie,Long Prairie city,City,56347,320,7038388,164626,45.975851,-94.861335,83643.8587,74576,92974.5279813799+0i,1349
Minnesota,MN,Rice County,Lonsdale,Lonsdale city,City,56046,507,7154746,65260,44.477534,-93.420258,114128.1259,99035,122214.510686225+0i,1273
Minnesota,MN,Lac qui Parle County,Appleton,Louisburg city,City,56208,320,655528,0,45.164487,-96.171044,61625.44894,65585,61194.4193264707+0i,20
Minnesota,MN,Redwood County,Milroy,Lucan city,City,56263,507,1023589,631,44.410183,-95.412945,80812.21579,104455,29022.4674582555+0i,80
Minnesota,MN,Rock County,Luverne,Luverne city,City,56156,507,9312997,18370,43.653542,-96.214185,102113.4596,85775,113496.621256944+0i,2079
Minnesota,MN,Lyon County,Lynd,Lynd city,City,56157,507,3331571,43280,44.401278,-95.874373,131499.0866,101624,140719.429788361+0i,197
Minnesota,MN,Aitkin County,Isle,McGrath city,City,56342,320,960888,0,46.242136,-93.275056,64929.61014,126518,0+70122.2688741835i,34
Minnesota,MN,Polk County,Erskine,McIntosh city,City,56535,218,2587958,20945,47.637371,-95.88701,80968.53211,68357,95579.8556575875+0i,232
Minnesota,MN,Watonwan County,Madelia,Madelia city,City,56062,507,3930439,0,44.048176,-94.420009,101992.3708,90034,109271.208360298+0i,891
Minnesota,MN,Blue Earth County,Eagle Lake,Madison Lake city,City,56024,507,2773912,22178,44.203953,-93.816279,114308.6249,105391,119473.137881756+0i,400
Minnesota,MN,Mahnomen County,Mahnomen,Mahnomen city,City,56557,218,2675357,0,47.314512,-95.967346,87254.76927,77570,96866.1231680506+0i,507
Minnesota,MN,Washington County,White Bear Lake,Mahtomedi city,City,55110,651,8951785,5875467,45.062648,-92.976127,196343.4534,221212,200317.576997023+0i,2871
Minnesota,MN,Freeborn County,Albert Lea,Manchester city,City,56007,507,226770,0,43.725414,-93.451163,148735.2045,105804,166498.104013035+0i,19
Minnesota,MN,Blue Earth County,Mankato,Mankato city,City,56001,507,49080715,902523,44.171109,-93.977499,115807.2549,93720,129169.835923801+0i,15527
Minnesota,MN,Nicollet County,Mankato,Mankato city,City,56001,507,49080715,902523,44.171109,-93.977499,0,0,0+0i,0
Minnesota,MN,Hennepin County,Maple Grove,Maple Grove city,City,55369,763,84347844,6429703,45.112764,-93.462975,171475.4855,171207,175444.24179781+0i,24904
Minnesota,MN,Hennepin County,Maple Plain,Maple Plain city,City,55359,763,2756992,12167,45.008633,-93.662369,105268.5723,94199,110569.390741297+0i,735
Minnesota,MN,Mower County,Austin,Mapleview city,City,55912,507,477211,0,43.689919,-92.974099,52448.49978,46061,51041.0711560097+0i,100
Minnesota,MN,Itasca County,Marble,Marble city,City,55764,218,11147757,261986,47.331674,-93.291271,77848.93989,68789,76181.2843106781+0i,249
Minnesota,MN,Washington County,Marine On St Croix,Marine on St. Croix city,City,55047,651,10125099,755884,45.190929,-92.77843,182069.0964,195842,189463.682611802+0i,314
Minnesota,MN,Anoka County,Wyoming,Martin Lake,CDP,55092,651,3567366,966109,45.383384,-93.08994,129542.4628,112861,136211.287999668+0i,377
Minnesota,MN,Chippewa County,Maynard,Maynard city,City,56260,320,1706775,1067,44.904163,-95.468563,77515.30442,81793,73957.7552978466+0i,144
Minnesota,MN,St. Louis County,Culver,Meadowlands city,City,55779,218,1001110,0,47.073103,-92.731306,50123.72141,45375,51115.9765840142+0i,48
Minnesota,MN,Hennepin County,Plymouth,Medicine Lake city,City,55441,763,459135,0,44.99498,-93.417607,184955.5201,197834,187684.797050173+0i,164
Minnesota,MN,Stearns County,Sauk Centre,Meire Grove city,City,56378,320,1438167,0,45.625536,-94.868733,70543.18733,77563,66209.511300953+0i,90
Minnesota,MN,Wadena County,Menahga,Menahga city,City,56464,218,9608391,503282,46.753697,-95.102864,59826.48248,60220,63810.5853199575+0i,598
Minnesota,MN,Dakota County,Mendota Heights,Mendota Heights city,City,55118,651,23530041,2511598,44.878932,-93.133929,205478.0983,234952,207728.455610388+0i,4609
Minnesota,MN,Crow Wing County,Nisswa,Merrifield,CDP,56468,218,1405777,0,46.467412,-94.174627,167097.112,300000,183592.736715244+0i,46
Minnesota,MN,Mahnomen County,Naytahwaush,Midway,CDP,56566,218,4795179,411036,47.315943,-95.779375,20716.35244,300000,10430.3964903469+0i,4
Minnesota,MN,Mille Lacs County,Milaca,Milaca city,City,56353,320,8388838,531583,45.758035,-93.651565,68759.04705,79995,35508.3239646475+0i,1175
Minnesota,MN,Douglas County,Brandon,Millerville city,City,56315,320,2236990,0,46.069095,-95.55703,67895.43189,300000,60855.5573514101+0i,38
Minnesota,MN,Redwood County,Milroy,Milroy city,City,56263,507,664926,0,44.417663,-95.55357,75377.45209,75957,75146.9404482716+0i,115
Minnesota,MN,Hennepin County,Minneapolis,Minneapolis city,City,55404,612,139858340,9027529,44.963324,-93.26832,143620.8487,125880,155336.466898922+0i,168385
Minnesota,MN,Winona County,Fountain City,Minneiska city,City,54629,608,1342689,1311662,44.196186,-91.873286,70318.99972,300000,62316.9515748307+0i,25
Minnesota,MN,Winona County,Winona,Minnesota City city,City,55987,507,644257,0,44.092292,-91.75,92769.55855,261322,86223.9834452645+0i,70
Minnesota,MN,Faribault County,Mapleton,Minnesota Lake city,City,56065,507,4205636,1315633,43.84191,-93.828978,89240.03544,75412,93603.5281707858+0i,287
Minnesota,MN,Hennepin County,Excelsior,Minnetonka Beach city,City,55331,952,1200184,27804,44.939367,-93.592808,236641.0878,300000,230421.081025011+0i,200
Minnesota,MN,Koochiching County,Northome,Mizpah city,City,56661,218,7822821,0,47.920878,-94.213168,42682.62878,43071,39024.2343226986+0i,43
Minnesota,MN,Le Sueur County,Montgomery,Montgomery city,City,56069,507,6742635,883,44.445404,-93.580061,81474.67959,82200,76306.1283940443+0i,1150
Minnesota,MN,Wright County,Montrose,Montrose city,City,55363,763,8287395,19597,45.066947,-93.917637,108605.4828,95513,110717.753906433+0i,1040
Minnesota,MN,Carlton County,Moose Lake,Moose Lake city,City,55767,218,7940439,1050140,46.450299,-92.760955,101012.0431,79029,116456.842119021+0i,825
Minnesota,MN,Redwood County,Morgan,Morgan city,City,56266,507,1419936,0,44.415838,-94.924922,89776.17509,75935,98239.5229930376+0i,382
Minnesota,MN,Rice County,Morristown,Morristown city,City,55052,507,2805606,4451,44.223509,-93.449598,101899.1259,83081,111188.158018296+0i,402
Minnesota,MN,Cass County,Motley,Motley city,City,56466,218,3614202,158220,46.334754,-94.642772,25856.64285,300000,12084.131233966+0i,8
Minnesota,MN,Hennepin County,Mound,Mound city,City,55364,952,7377985,1933788,44.933927,-93.663244,153086.6594,141451,159510.458830772+0i,4049
Minnesota,MN,St. Louis County,Mountain Iron,Mountain Iron city,City,55768,218,177468895,7221371,47.53669,-92.617034,99262.51148,90767,105289.975974764+0i,1317
Minnesota,MN,Swift County,Murdock,Murdock city,City,56271,320,1435409,0,45.223205,-95.393465,81312.05463,73094,69211.1431147537+0i,129
Minnesota,MN,Wilkin County,Campbell,Nashua city,City,56522,218,9098047,0,46.03772,-96.30598,57083.00259,300000,50981.904974275+0i,9
Minnesota,MN,Lac qui Parle County,Revillo,Nassau city,City,57259,605,411481,0,45.067723,-96.44176,63033.43055,69195,55568.697741998+0i,22
Minnesota,MN,Douglas County,Alexandria,Nelson city,City,56308,320,1692563,0,45.886577,-95.264898,78916.57035,78850,72540.967119222+0i,72
Minnesota,MN,Koochiching County,Nett Lake,Nett Lake,CDP,55772,218,4456174,0,48.114619,-93.081069,48057.51361,61271,43989.7939825324+0i,59
Minnesota,MN,Hubbard County,Nevis,Nevis city,City,56467,218,2401062,215262,46.964831,-94.842984,54465.57516,56980,50205.3415340919+0i,175
Minnesota,MN,Ramsey County,New Brighton,New Brighton city,City,55112,651,16741052,1550744,45.067226,-93.205779,136124.1682,114468,145586.908069166+0i,9032
Minnesota,MN,Carver County,Lester Prairie,New Germany city,City,55354,320,2579984,16945,44.880189,-93.978088,83457.51077,80411,80061.6409367138+0i,166
Minnesota,MN,Kandiyohi County,New London,New London city,City,56273,320,3280936,131316,45.296875,-94.94753,80302.94926,75980,83466.1663240561+0i,559
Minnesota,MN,Washington County,Newport,Newport city,City,55055,651,9373083,613746,44.874462,-92.998712,118249.4949,96151,127279.777100236+0i,1430
Minnesota,MN,Scott County,New Prague,New Prague city,City,56071,952,9950445,0,44.545962,-93.575913,123184.897,112588,129965.47424746+0i,1667
Minnesota,MN,Dakota County,Cannon Falls,New Trier city,City,55009,507,470379,0,44.603956,-92.932841,127266.3763,279241,128153.338542294+0i,43
Minnesota,MN,Otter Tail County,New York Mills,New York Mills city,City,56567,218,3483067,6720,46.521538,-95.373831,71689.73407,74832,70721.199043322+0i,610
Minnesota,MN,Polk County,Climax,Nielsville city,City,56523,218,960859,0,47.528359,-96.817376,157407.0841,300000,169292.865082851+0i,42
Minnesota,MN,Crow Wing County,Nisswa,Nisswa city,City,56468,218,27889468,19653523,46.500661,-94.297783,150773.0748,140264,157703.67976336+0i,858
Minnesota,MN,Chisago County,North Branch,North Branch city,City,55056,651,92201400,1125295,45.510939,-92.944286,103364.9946,90446,105638.246667539+0i,3732
Minnesota,MN,Rice County,Northfield,Northfield city,City,55057,507,22007371,63469,44.452669,-93.175688,128919.3719,106421,139347.036040632+0i,5842
Minnesota,MN,Nicollet County,North Mankato,North Mankato city,City,56003,507,15570948,296717,44.18104,-94.038033,130463.2703,112582,139821.774490107+0i,5858
Minnesota,MN,Koochiching County,Northome,Northome city,City,56661,218,3774623,786445,47.874387,-94.26831,50934.96053,51187,0+62880.3684516677i,92
Minnesota,MN,Ramsey County,North Saint Paul,North St. Paul city,City,55109,651,7384253,403001,45.013522,-93.00184,111586.6622,96436,119170.960434184+0i,4809
Minnesota,MN,Anoka County,Elk River,Nowthen city,City,55330,763,87165235,3982711,45.339495,-93.462128,124399.1562,125305,119554.094720855+0i,1510
Minnesota,MN,Anoka County,Oak Grove,Oak Grove city,City,55303,763,87824807,3392317,45.348351,-93.32727,135805.3662,116319,139848.597883791+0i,2775
Minnesota,MN,Big Stone County,Big Stone City,Odessa city,City,57216,605,1949871,0,45.262002,-96.330887,74507.74077,72589,70393.3953147086+0i,63
Minnesota,MN,Becker County,Ogema,Ogema city,City,56569,218,3186714,144531,47.101917,-95.91538,132657.7225,89181,159359.753226733+0i,76
Minnesota,MN,Jackson County,Okabena,Okabena city,City,56161,507,551371,0,43.739416,-95.316673,71709.32421,73477,69404.4171190752+0i,77
Minnesota,MN,Renville County,Olivia,Olivia city,City,56277,320,6264341,0,44.777108,-94.997571,125897.3721,102231,137980.083380294+0i,1024
Minnesota,MN,Martin County,Trimont,Ormsby city,City,56176,507,915530,0,43.850369,-94.698589,72996.43957,75288,65819.3062783382+0i,21
Minnesota,MN,Hennepin County,Long Lake,Orono city,City,55356,952,41240412,24290850,44.96098,-93.587728,218291.5002,247117,217498.09766012+0i,3184
Minnesota,MN,St. Louis County,Cook,Orr city,City,55723,218,3498848,39206,48.057671,-92.823518,63818.9338,58873,63084.448554113+0i,130
Minnesota,MN,Becker County,Ponsford,Osage,CDP,56575,218,7064517,1138812,46.928354,-95.263086,115589.8801,80749,137428.89587348+0i,114
Minnesota,MN,Todd County,Osakis,Osakis city,City,56360,320,5084022,300958,45.864204,-95.15189,76069.97471,300000,70837.4557178746+0i,63
Minnesota,MN,Hennepin County,Osseo,Osseo city,City,55369,763,1907007,0,45.117851,-93.399297,91729.22351,88358,87821.5267652502+0i,1159
Minnesota,MN,Wright County,Otsego,Otsego city,City,55301,763,76377409,2405674,45.264286,-93.620742,126654.3378,110023,130233.866108123+0i,5129
Minnesota,MN,Steele County,Owatonna,Owatonna city,City,55060,507,38228346,219987,44.092329,-93.231315,120606.4611,98751,129733.669973967+0i,10194
Minnesota,MN,Otter Tail County,Parkers Prairie,Parkers Prairie city,City,56361,218,3147197,19625,46.15282,-95.329816,94881.73224,65730,114258.95296081+0i,402
Minnesota,MN,Stearns County,Paynesville,Paynesville city,City,56362,320,5995694,0,45.37853,-94.721564,76471.31138,72200,78660.0285496883+0i,1136
Minnesota,MN,Otter Tail County,Pelican Rapids,Pelican Rapids city,City,56572,218,6480947,325554,46.570281,-96.085853,62436.9002,69966,56903.9177884267+0i,948
Minnesota,MN,Kandiyohi County,Willmar,Pennock city,City,56201,320,2644651,0,45.145854,-95.175032,70309.52178,300000,64202.8787066577+0i,176
Minnesota,MN,Otter Tail County,Perham,Perham city,City,56573,218,8409176,2569,46.598755,-95.574261,94438.05638,78353,102170.571862328+0i,1383
Minnesota,MN,Fillmore County,Peterson,Peterson city,City,55962,507,1232240,49860,43.788469,-91.831968,104742.8022,80245,118059.133798235+0i,88
Minnesota,MN,Cass County,Pillager,Pillager city,City,56473,218,2206486,66056,46.330798,-94.477434,91258.69142,72466,102991.064195383+0i,200
Minnesota,MN,Pine County,Pine City,Pine City city,City,55063,320,9493484,1228508,45.83464,-92.972869,76745.40184,62618,94237.9496160769+0i,1408
